genome_id	isolation_source	host_name	Environment
197.5036	faeces	Human, Homo sapiens	human gut
197.5072	faeces	Human, Homo sapiens	human gut
197.4872	faeces	Human, Homo sapiens	human gut
197.4925	faeces	Human, Homo sapiens	human gut
197.5104	faeces	Human, Homo sapiens	human gut
197.4923	faeces	Human, Homo sapiens	human gut
197.5116	faeces	Human, Homo sapiens	human gut
197.487	faeces	Human, Homo sapiens	human gut
197.4942	faeces	Human, Homo sapiens	human gut
197.483	faeces	Human, Homo sapiens	human gut
197.4905	faeces	Human, Homo sapiens	human gut
197.5115	faeces	Human, Homo sapiens	human gut
197.4885	faeces	Human, Homo sapiens	human gut
197.485	faeces	Human, Homo sapiens	human gut
197.5053	faeces	Human, Homo sapiens	human gut
197.4841	faeces	Human, Homo sapiens	human gut
197.5007	faeces	Human, Homo sapiens	human gut
197.5086	faeces	Human, Homo sapiens	human gut
197.4977	faeces	Human, Homo sapiens	human gut
197.4852	faeces	Human, Homo sapiens	human gut
197.4961	faeces	Human, Homo sapiens	human gut
197.5096	faeces	Human, Homo sapiens	human gut
197.491	faeces	Human, Homo sapiens	human gut
197.5124	faeces	Human, Homo sapiens	human gut
197.4959	faeces	Human, Homo sapiens	human gut
197.5041	faeces	Human, Homo sapiens	human gut
197.4832	faeces	Human, Homo sapiens	human gut
197.4986	faeces	Human, Homo sapiens	human gut
197.11659	feces	Human, Homo sapiens	human gut
197.1166	feces	Human, Homo sapiens	human gut
197.11658	feces	Human, Homo sapiens	human gut
197.11579	feces	Human, Homo sapiens	human gut
197.1158	feces	Human, Homo sapiens	human gut
197.11578	feces	Human, Homo sapiens	human gut
197.11583	feces	Human, Homo sapiens	human gut
197.11577	feces	Human, Homo sapiens	human gut
197.11644	feces	Human, Homo sapiens	human gut
197.11643	feces	Human, Homo sapiens	human gut
197.11642	feces	Human, Homo sapiens	human gut
197.1168	feces	Human, Homo sapiens	human gut
197.11641	feces	Human, Homo sapiens	human gut
197.1164	feces	Human, Homo sapiens	human gut
197.11639	feces	Human, Homo sapiens	human gut
197.11638	feces	Human, Homo sapiens	human gut
197.11677	feces	Human, Homo sapiens	human gut
197.11637	feces	Human, Homo sapiens	human gut
197.11636	feces	Human, Homo sapiens	human gut
197.11635	feces	Human, Homo sapiens	human gut
197.11678	feces	Human, Homo sapiens	human gut
197.11634	feces	Human, Homo sapiens	human gut
197.11633	feces	Human, Homo sapiens	human gut
197.11632	feces	Human, Homo sapiens	human gut
197.11631	feces	Human, Homo sapiens	human gut
197.1163	feces	Human, Homo sapiens	human gut
197.11629	feces	Human, Homo sapiens	human gut
197.11628	feces	Human, Homo sapiens	human gut
197.11627	feces	Human, Homo sapiens	human gut
197.11626	feces	Human, Homo sapiens	human gut
197.11674	feces	Human, Homo sapiens	human gut
197.11676	feces	Human, Homo sapiens	human gut
197.11624	feces	Human, Homo sapiens	human gut
197.11625	feces	Human, Homo sapiens	human gut
197.11675	feces	Human, Homo sapiens	human gut
197.11687	feces	Human, Homo sapiens	human gut
197.11623	feces	Human, Homo sapiens	human gut
197.11622	feces	Human, Homo sapiens	human gut
197.11673	feces	Human, Homo sapiens	human gut
1357994.3	stool sample	Human, Homo sapiens	human gut
1380767.3	stool sample	Human, Homo sapiens	human gut
1380768.3	stool sample	Human, Homo sapiens	human gut
1383068.3	stool sample	Human, Homo sapiens	human gut
1093789.3	feces	Human, Homo sapiens	human gut
885274.3	human faecal material from a case of campylobacteriosis	Human, Homo sapiens	human gut
1295394.3	stool from diarrheal patient	Human, Homo sapiens	human gut
1295400.3	stool from healthy carrier	Human, Homo sapiens	human gut
889248.3	feces from 34 year old woman in South America before 1979	Human, Homo sapiens	human gut
1093788.3	feces	Human, Homo sapiens	human gut
32022.148	stool	Human, Homo sapiens	human gut
32022.145	stool	Human, Homo sapiens	human gut
32022.146	stool	Human, Homo sapiens	human gut
32022.147	stool	Human, Homo sapiens	human gut
32022.285	Feces	Human, Homo sapiens	human gut
32022.282	Feces	Human, Homo sapiens	human gut
32022.283	Feces	Human, Homo sapiens	human gut
32022.286	Feces	Human, Homo sapiens	human gut
32022.29	Feces	Human, Homo sapiens	human gut
32022.288	Feces	Human, Homo sapiens	human gut
32022.287	Feces	Human, Homo sapiens	human gut
32022.278	Feces	Human, Homo sapiens	human gut
32022.293	feces	Human, Homo sapiens	human gut
32022.272	Human feces	Human, Homo sapiens	human gut
1031753.3	feces	Human, Homo sapiens	human gut
1073353.3	colon adenocarcinoma surgical section	Human, Homo sapiens	human gut
1244083.3	intestinal biopsy sample from a patient with Crohn's disease	Human, Homo sapiens	human gut
888826.3	gastrointestinal tract	Human, Homo sapiens	human gut
1916322.3	fecal sample	Human, Homo sapiens	human gut
1916229.3	fecal sample	Human, Homo sapiens	human gut
1916216.3	fecal sample	Human, Homo sapiens	human gut
1916225.3	fecal sample	Human, Homo sapiens	human gut
1916221.3	fecal sample	Human, Homo sapiens	human gut
1916227.3	fecal sample	Human, Homo sapiens	human gut
1916224.3	fecal sample	Human, Homo sapiens	human gut
1916223.3	fecal sample	Human, Homo sapiens	human gut
1916220.3	fecal sample	Human, Homo sapiens	human gut
1916231.3	fecal sample	Human, Homo sapiens	human gut
1916219.3	fecal sample	Human, Homo sapiens	human gut
1916214.3	fecal sample	Human, Homo sapiens	human gut
1916232.3	fecal sample	Human, Homo sapiens	human gut
1916319.3	fecal sample	Human, Homo sapiens	human gut
1916215.3	fecal sample	Human, Homo sapiens	human gut
1916222.3	fecal sample	Human, Homo sapiens	human gut
1916217.3	fecal sample	Human, Homo sapiens	human gut
1916218.3	fecal sample	Human, Homo sapiens	human gut
1916321.3	fecal sample	Human, Homo sapiens	human gut
1916226.3	fecal sample	Human, Homo sapiens	human gut
1916228.3	fecal sample	Human, Homo sapiens	human gut
1916230.3	fecal sample	Human, Homo sapiens	human gut
1916320.3	fecal sample	Human, Homo sapiens	human gut
1906168.3	human fecal sample	Human, Homo sapiens	human gut
1899017.3	feces	Human, Homo sapiens	human gut
1574263.3	feces	Human, Homo sapiens	human gut
1637504.3	stool sample from 52 year old healthy male	Human, Homo sapiens	human gut
1637505.3	stool sample from 52 year old healthy male	Human, Homo sapiens	human gut
451640.5	human feces	Human, Homo sapiens	human gut
1262767.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
566551.4	gastrointestinal tract	Human, Homo sapiens	human gut
1095767.3	host stool sample	Human, Homo sapiens	human gut
1319815.3	Feces	Human, Homo sapiens	human gut
626937.8	feces	Human, Homo sapiens	human gut
626937.6	feces	Human, Homo sapiens	human gut
626937.4	feces	Human, Homo sapiens	human gut
35703.29	Stool	Human, Homo sapiens	human gut
35703.24	Stool	Human, Homo sapiens	human gut
546.98	Stool	Human, Homo sapiens	human gut
545.36	Infant 1 DOL 23 gut	Human, Homo sapiens	human gut
469595.3	intestinal biopsy specimen	Human, Homo sapiens	human gut
1736699.3	Anal secretion	Human, Homo sapiens	human gut
1702170.3	Stool	Human, Homo sapiens	human gut
67827.1	stool	Human, Homo sapiens	human gut
1034346.3	host stool sample	Human, Homo sapiens	human gut
1715004.3	stool	Human, Homo sapiens	human gut
1232438.3	human faecal sample	Human, Homo sapiens	human gut
1232439.3	human faecal sample	Human, Homo sapiens	human gut
1232440.3	human faecal sample	Human, Homo sapiens	human gut
1232442.3	human faecal sample	Human, Homo sapiens	human gut
1232448.3	human faecal sample	Human, Homo sapiens	human gut
1232449.3	human faecal sample	Human, Homo sapiens	human gut
1232447.3	human faecal sample	Human, Homo sapiens	human gut
1232443.3	human faecal sample	Human, Homo sapiens	human gut
1232452.3	human faecal sample	Human, Homo sapiens	human gut
1232444.3	human faecal sample	Human, Homo sapiens	human gut
1232445.3	human faecal sample	Human, Homo sapiens	human gut
1232446.3	human faecal sample	Human, Homo sapiens	human gut
1232453.3	human faecal sample	Human, Homo sapiens	human gut
1232454.3	human faecal sample	Human, Homo sapiens	human gut
1232457.3	human faecal sample	Human, Homo sapiens	human gut
1232460.3	human faecal sample	Human, Homo sapiens	human gut
1232458.3	human faecal sample	Human, Homo sapiens	human gut
1118059.3	host stool sample	Human, Homo sapiens	human gut
1496.1527	Infant 1 DOL 19 gut	Human, Homo sapiens	human gut
1496.1529	stool sample (feces)	Human, Homo sapiens	human gut
1496.1341	Stool	Human, Homo sapiens	human gut
1496.134	Stool	Human, Homo sapiens	human gut
1496.1342	Stool	Human, Homo sapiens	human gut
1496.1371	fecal	Human, Homo sapiens	human gut
1496.1374	fecal	Human, Homo sapiens	human gut
1496.2128	stool	Human, Homo sapiens	human gut
1496.2129	stool	Human, Homo sapiens	human gut
1496.2134	stool	Human, Homo sapiens	human gut
1496.213	stool	Human, Homo sapiens	human gut
1496.2131	stool	Human, Homo sapiens	human gut
1496.2133	stool	Human, Homo sapiens	human gut
1496.2132	stool	Human, Homo sapiens	human gut
1496.2135	stool	Human, Homo sapiens	human gut
1496.2136	stool	Human, Homo sapiens	human gut
1496.2137	stool	Human, Homo sapiens	human gut
1496.2139	stool	Human, Homo sapiens	human gut
1496.2138	stool	Human, Homo sapiens	human gut
1496.214	stool	Human, Homo sapiens	human gut
1496.2141	stool	Human, Homo sapiens	human gut
1496.2142	stool	Human, Homo sapiens	human gut
1496.2143	stool	Human, Homo sapiens	human gut
1496.2144	stool	Human, Homo sapiens	human gut
1496.2145	stool	Human, Homo sapiens	human gut
1496.2146	stool	Human, Homo sapiens	human gut
1496.2147	stool	Human, Homo sapiens	human gut
1496.2148	stool	Human, Homo sapiens	human gut
1496.2149	stool	Human, Homo sapiens	human gut
1496.215	stool	Human, Homo sapiens	human gut
1496.2151	stool	Human, Homo sapiens	human gut
1496.226	stool	Human, Homo sapiens	human gut
1496.2156	stool	Human, Homo sapiens	human gut
1496.2157	stool	Human, Homo sapiens	human gut
1496.2171	stool	Human, Homo sapiens	human gut
1496.2172	stool	Human, Homo sapiens	human gut
1496.2158	stool	Human, Homo sapiens	human gut
1496.2159	stool	Human, Homo sapiens	human gut
1496.216	stool	Human, Homo sapiens	human gut
1496.2152	stool	Human, Homo sapiens	human gut
1496.2162	stool	Human, Homo sapiens	human gut
1496.2161	stool	Human, Homo sapiens	human gut
1496.2163	stool	Human, Homo sapiens	human gut
1496.2164	stool	Human, Homo sapiens	human gut
1496.2165	stool	Human, Homo sapiens	human gut
1496.2166	stool	Human, Homo sapiens	human gut
1496.2153	stool	Human, Homo sapiens	human gut
1496.2154	stool	Human, Homo sapiens	human gut
1496.2167	stool	Human, Homo sapiens	human gut
1496.2155	stool	Human, Homo sapiens	human gut
1496.2168	stool	Human, Homo sapiens	human gut
1496.2169	stool	Human, Homo sapiens	human gut
1496.217	stool	Human, Homo sapiens	human gut
1496.2173	stool	Human, Homo sapiens	human gut
1496.2174	stool	Human, Homo sapiens	human gut
1496.2175	stool	Human, Homo sapiens	human gut
1496.2176	stool	Human, Homo sapiens	human gut
1496.2177	stool	Human, Homo sapiens	human gut
1496.2261	stool	Human, Homo sapiens	human gut
1496.2187	stool	Human, Homo sapiens	human gut
1496.2179	stool	Human, Homo sapiens	human gut
1496.2178	stool	Human, Homo sapiens	human gut
1496.218	stool	Human, Homo sapiens	human gut
1496.2181	stool	Human, Homo sapiens	human gut
1496.2182	stool	Human, Homo sapiens	human gut
1496.2183	stool	Human, Homo sapiens	human gut
1496.2233	stool	Human, Homo sapiens	human gut
1496.2236	stool	Human, Homo sapiens	human gut
1496.2237	stool	Human, Homo sapiens	human gut
1496.2238	stool	Human, Homo sapiens	human gut
1496.2239	stool	Human, Homo sapiens	human gut
1496.2234	stool	Human, Homo sapiens	human gut
1496.224	stool	Human, Homo sapiens	human gut
1496.2235	stool	Human, Homo sapiens	human gut
1496.2242	stool	Human, Homo sapiens	human gut
1496.2241	stool	Human, Homo sapiens	human gut
1496.2243	stool	Human, Homo sapiens	human gut
1496.2244	stool	Human, Homo sapiens	human gut
1496.2245	stool	Human, Homo sapiens	human gut
1496.2246	stool	Human, Homo sapiens	human gut
1496.2247	stool	Human, Homo sapiens	human gut
1496.2248	stool	Human, Homo sapiens	human gut
1496.2249	stool	Human, Homo sapiens	human gut
1496.225	stool	Human, Homo sapiens	human gut
1496.2251	stool	Human, Homo sapiens	human gut
1496.2252	stool	Human, Homo sapiens	human gut
1496.2253	stool	Human, Homo sapiens	human gut
1496.2254	stool	Human, Homo sapiens	human gut
1496.2255	stool	Human, Homo sapiens	human gut
1496.2256	stool	Human, Homo sapiens	human gut
1496.2201	stool	Human, Homo sapiens	human gut
1496.2202	stool	Human, Homo sapiens	human gut
1496.2203	stool	Human, Homo sapiens	human gut
1496.2204	stool	Human, Homo sapiens	human gut
1496.2184	stool	Human, Homo sapiens	human gut
1496.2185	stool	Human, Homo sapiens	human gut
1496.2186	stool	Human, Homo sapiens	human gut
1496.2188	stool	Human, Homo sapiens	human gut
1496.2189	stool	Human, Homo sapiens	human gut
1496.219	stool	Human, Homo sapiens	human gut
1496.2191	stool	Human, Homo sapiens	human gut
1496.2192	stool	Human, Homo sapiens	human gut
1496.2193	stool	Human, Homo sapiens	human gut
1496.2194	stool	Human, Homo sapiens	human gut
1496.2205	stool	Human, Homo sapiens	human gut
1496.2195	stool	Human, Homo sapiens	human gut
1496.2196	stool	Human, Homo sapiens	human gut
1496.2206	stool	Human, Homo sapiens	human gut
1496.2258	stool	Human, Homo sapiens	human gut
1496.2197	stool	Human, Homo sapiens	human gut
1496.2198	stool	Human, Homo sapiens	human gut
1496.2199	stool	Human, Homo sapiens	human gut
1496.2257	stool	Human, Homo sapiens	human gut
1496.22	stool	Human, Homo sapiens	human gut
1496.2209	stool	Human, Homo sapiens	human gut
1496.221	stool	Human, Homo sapiens	human gut
1496.2207	stool	Human, Homo sapiens	human gut
1496.2208	stool	Human, Homo sapiens	human gut
1496.2211	stool	Human, Homo sapiens	human gut
1496.2212	stool	Human, Homo sapiens	human gut
1496.2213	stool	Human, Homo sapiens	human gut
1496.2214	stool	Human, Homo sapiens	human gut
1496.2215	stool	Human, Homo sapiens	human gut
1496.2216	stool	Human, Homo sapiens	human gut
1496.2217	stool	Human, Homo sapiens	human gut
1496.2218	stool	Human, Homo sapiens	human gut
1496.2219	stool	Human, Homo sapiens	human gut
1496.2259	stool	Human, Homo sapiens	human gut
1496.2221	stool	Human, Homo sapiens	human gut
1496.222	stool	Human, Homo sapiens	human gut
1496.2222	stool	Human, Homo sapiens	human gut
1496.2223	stool	Human, Homo sapiens	human gut
1496.2224	stool	Human, Homo sapiens	human gut
1496.2226	stool	Human, Homo sapiens	human gut
1496.2225	stool	Human, Homo sapiens	human gut
1496.2227	stool	Human, Homo sapiens	human gut
1496.2228	stool	Human, Homo sapiens	human gut
1496.2229	stool	Human, Homo sapiens	human gut
1496.223	stool	Human, Homo sapiens	human gut
1496.2231	stool	Human, Homo sapiens	human gut
1496.2232	stool	Human, Homo sapiens	human gut
1496.1556	Human feces	Human, Homo sapiens	human gut
1496.1339	Stool	Human, Homo sapiens	human gut
1496.2126	stool	Human, Homo sapiens	human gut
1496.2022	Human feces	Human, Homo sapiens	human gut
1496.1377	feces	Human, Homo sapiens	human gut
1496.2127	fecal sample	Human, Homo sapiens	human gut
518636.5	human feces	Human, Homo sapiens	human gut
1415775.6	adult stool	Human, Homo sapiens	human gut
1561.27	Stool	Human, Homo sapiens	human gut
1263063.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
445973.7	human feces	Human, Homo sapiens	human gut
411902.9	human feces	Human, Homo sapiens	human gut
1263064.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1491.353	feces	Human, Homo sapiens	human gut
1378091.4	feces	Human, Homo sapiens	human gut
1379740.4	feces	Human, Homo sapiens	human gut
1379738.3	feces	Human, Homo sapiens	human gut
1248417.3	stool	Human, Homo sapiens	human gut
1379278.3	feces	Human, Homo sapiens	human gut
1379273.3	feces	Human, Homo sapiens	human gut
1379737.3	feces	Human, Homo sapiens	human gut
1408283.5	infant stool	Human, Homo sapiens	human gut
1491.351	infant stool	Human, Homo sapiens	human gut
1379741.3	feces	Human, Homo sapiens	human gut
1491.68	Stool	Human, Homo sapiens	human gut
1491.678	Stool	Human, Homo sapiens	human gut
1491.681	Stool	Human, Homo sapiens	human gut
1491.679	Stool	Human, Homo sapiens	human gut
1491.715	infant	Human, Homo sapiens	human gut
1491.418	stool	Human, Homo sapiens	human gut
1491.416	stool	Human, Homo sapiens	human gut
1491.412	stool	Human, Homo sapiens	human gut
1306409.3	infant feces	Human, Homo sapiens	human gut
1492.17	stool of 94 y.o. male	Human, Homo sapiens	human gut
545697.3	stool, GI tract	Human, Homo sapiens	human gut
1263065.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1263066.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1440056.3	human feces	Human, Homo sapiens	human gut
1496.2315	fecal sample	Human, Homo sapiens	human gut
1496.2321	fecal sample	Human, Homo sapiens	human gut
1496.2296	fecal sample	Human, Homo sapiens	human gut
1496.2297	fecal sample	Human, Homo sapiens	human gut
1496.2316	fecal sample	Human, Homo sapiens	human gut
1496.2317	fecal sample	Human, Homo sapiens	human gut
1496.2286	fecal sample	Human, Homo sapiens	human gut
1496.2292	fecal sample	Human, Homo sapiens	human gut
1496.2287	fecal sample	Human, Homo sapiens	human gut
1496.229	fecal sample	Human, Homo sapiens	human gut
1496.232	fecal sample	Human, Homo sapiens	human gut
1496.2289	fecal sample	Human, Homo sapiens	human gut
1496.2319	fecal sample	Human, Homo sapiens	human gut
1496.2293	fecal sample	Human, Homo sapiens	human gut
1496.2285	fecal sample	Human, Homo sapiens	human gut
1496.2308	fecal sample	Human, Homo sapiens	human gut
1496.2311	fecal sample	Human, Homo sapiens	human gut
1496.2307	fecal sample	Human, Homo sapiens	human gut
1496.2312	fecal sample	Human, Homo sapiens	human gut
1496.231	fecal sample	Human, Homo sapiens	human gut
1496.2309	fecal sample	Human, Homo sapiens	human gut
1496.2314	fecal sample	Human, Homo sapiens	human gut
1496.23	fecal sample	Human, Homo sapiens	human gut
1496.2313	fecal sample	Human, Homo sapiens	human gut
1496.2279	fecal sample	Human, Homo sapiens	human gut
1496.2281	fecal sample	Human, Homo sapiens	human gut
1496.2284	fecal sample	Human, Homo sapiens	human gut
1496.228	fecal sample	Human, Homo sapiens	human gut
1496.2277	fecal sample	Human, Homo sapiens	human gut
1496.2278	fecal sample	Human, Homo sapiens	human gut
1496.2276	fecal sample	Human, Homo sapiens	human gut
1496.2282	fecal sample	Human, Homo sapiens	human gut
1496.2283	fecal sample	Human, Homo sapiens	human gut
1263067.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1263068.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1776385.3	stool	Human, Homo sapiens	human gut
1958780.3	stool	Human, Homo sapiens	human gut
537013.3	human feces	Human, Homo sapiens	human gut
1263069.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
29363.6	fecal sample	Human, Homo sapiens	human gut
1502.208	Infant 2 DOL 22 gut	Human, Homo sapiens	human gut
1502.206	Human stool	Human, Homo sapiens	human gut
1232441.3	human faecal sample	Human, Homo sapiens	human gut
1504.11	human stool	Human, Homo sapiens	human gut
1172204.3	feces	Human, Homo sapiens	human gut
1637498.3	stool sample from 84 year old male with stage 3 colorectal cancer	Human, Homo sapiens	human gut
1507.3	gastrointestinal tract	Human, Homo sapiens	human gut
649724.3	gastrointestinal tract	Human, Homo sapiens	human gut
1354301.3	stool sample from healthy individual	Human, Homo sapiens	human gut
1653435.3	stool	Human, Homo sapiens	human gut
1653434.3	stool	Human, Homo sapiens	human gut
1262768.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262769.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262770.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262771.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262772.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262773.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262774.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262775.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262776.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262777.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262778.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262779.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262780.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262781.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262782.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262783.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262784.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262785.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262786.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262787.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262788.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262789.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262790.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262791.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262792.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262793.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262794.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262795.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262796.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262797.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262798.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262799.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262800.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262801.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262802.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262803.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262804.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262805.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262806.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262807.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262808.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262809.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262810.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262811.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262812.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262813.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262814.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262815.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262816.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262817.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262818.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262819.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262820.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262821.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262822.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262823.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262824.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262825.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262826.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262827.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262828.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262829.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262830.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262831.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262832.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262833.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262834.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262835.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262836.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262837.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262838.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262839.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262840.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262841.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262842.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262843.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262845.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262846.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262847.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262848.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1262849.3	396 human stool samples we identified 7,381 such MetaGenomic Species	Human, Homo sapiens	human gut
1581148.3	feces	Human, Homo sapiens	human gut
1581179.3	feces	Human, Homo sapiens	human gut
1581180.3	feces	Human, Homo sapiens	human gut
1581181.3	feces	Human, Homo sapiens	human gut
1581182.3	feces	Human, Homo sapiens	human gut
1581183.3	feces	Human, Homo sapiens	human gut
1581184.3	feces	Human, Homo sapiens	human gut
1581185.3	feces	Human, Homo sapiens	human gut
1581186.3	feces	Human, Homo sapiens	human gut
